record_id,barcode,food_name,food_name_id,brand,categories,ingredients_as_label,allergens,labels,origins,countries,packaging,quantity,serving_size,stores,manufacturing_places,energy_kj_100g,energy_kcal_100g,fat_100g,saturated_fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,source_url,source_api_url,accessed_at,source_type,license,verification_status,confidence_level,quality_flags
off-id-0089686598896,0089686598896,Chitato sapi panggang 120gr,Chitato sapi panggang 120gr,Chitato,,RH 7,,,,en:indonesia,,1,1 portion (20 g),,,2215,550,30,15,55,0,,10,1.4375,0.575,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_labels
off-id-8992761164546,8992761164546,PROMOSI PROMOS1,PROMOSI PROMOS1,coca cola,id:Minuman,RH 14,,,,en:indonesia,,7,250,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_core_nutrition | missing_labels
off-id-8995077609824,8995077609824,Tes,,,,,,,,en:indonesia,,,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_brand | missing_core_nutrition | missing_labels
off-id-0025077306855,0025077306855,Vitamin D3 125mcg,,Puritan's Pride,en:dietary-supplements | en:vitamin-supplements,,,en:no-artificial-colors | en:Flavor or sweetener,en:Corn oil | en:Gelatin | en:Glycerin | en:Soybean oil | en:Vegetable,en:indonesia,en:plastic-bottle,200 softgels,1 softgel daily,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_core_nutrition
off-id-8992388101092,8992388101092,Nü Green Tea Honey,,,,RH 30,,,,en:indonesia,,330,,,,,0.8,0,0,19,18,,0,0.1,0.04,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_brand | missing_labels
off-id-8993200666898,8993200666898,Cimory fresh milk,,cimory,en:fats | en:dairy-fat-25-fat-light-spreadable-unsalted,,,en:organic | en:eu-organic | en:ci-bio-143,,en:indonesia,en:plastic,250ml,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_core_nutrition
off-id-8996001355756,8996001355756,Beng beng,,,en:snacks | en:sweet-snacks | en:biscuits-and-cakes | en:biscuits-and-crackers | en:cocoa-and-its-products | en:biscuits | en:chocolates | en:wafers,"glucose, vegetable fat (contains antioxidant bha), sugar, wheat flour po bo milk powder, maltodextrin, rice crispy, cocoa massa, cocoa butter, milk fat, natuural email sweetener sorbitol, non-dairy creamer, emulsifier (soy lecithin), salt, leaving agent synthetic flavor, containing allergens, see compositions in bold,",en:milk | en:soybeans,,,en:indonesia,,,32g,,,,500,25,15.625,65.625,34.375,,6.25,0.546875,0.21875,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_brand | missing_labels
off-id-8991818080112,8991818080112,Sambal Terasi Uleg,Finna Uleg Sambal Terasi Sachet 15gr,Finna,,,,en:halal,,en:indonesia,,,8.0g,,,,187.5,62.5,6.25,25,25,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients
off-id-0089686040647,0089686040647,Indomie Keriting Goreng Spesial,Mi kriting,indomie,en:plant-based-foods-and-beverages | en:plant-based-foods | en:dried-products | en:pastas | en:dried-products-to-be-rehydrated | en:noodles | en:instant-noodles,,,,,en:france | en:indonesia,,90g,90g,,,1861.11111111111,444.444444444444,16.6666666666667,8.88888888888889,62.2222222222222,11.1111111111111,3.33333333333333,11.1111111111111,1.31111111111111,0.524444444444444,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_labels
off-id-8999999049454,8999999049454,Rexona,,,,,,,,en:indonesia,,,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_brand | missing_core_nutrition | missing_labels
off-id-8888166603554,8888166603554,Khong Guan biscuits 1600g,Khong Guan biscuits 1600g,,en:snacks | en:sweet-snacks | en:biscuits-and-cakes | en:biscuits-and-crackers | en:biscuits,,,,,en:indonesia,,,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_brand | missing_core_nutrition | missing_labels
off-id-8993351128306,8993351128306,Green Fields Low Fat,,Greenfield,,,,en:halal,,en:indonesia,,1,100 ml,,,,86,2.3,1.6,9.6,9.3,0,6.8,0.1895,0.0758,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients
off-id-8991001121172,8991001121172,Van Houten Milk,Van Houten Milk,Van Houten,,RH-30,,,,en:indonesia,,3,100 g,,,2323.3,557,33.8,,54.4,,,8.7,0.1625,0.065,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_labels
off-id-5900020029348,5900020029348,Milo Bar E-2B,Milo Bar E-2B,Milo,,RH-30,,,,en:indonesia,,23.5g,,,,1725,457.142857142857,12,5.3,65,25,5.9,7.6,0.455,0.182,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_labels
off-id-9556001670700,9556001670700,Kit Kat 4F,Kit Kat 4F,Kit Kat,,RH-30,,,,en:indonesia,,9,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_core_nutrition | missing_labels
off-id-8991001121981,8991001121981,Delfi - Dairy Milk 33gr,Delfi - Dairy Milk 33gr,,,RH-30,,,,en:indonesia,,5,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_brand | missing_core_nutrition | missing_labels
off-id-8997212800660,8997212800660,Mint  Blossom,,Fox,,"Sugar, Glucose Syrup, Synthetic Flavor, Acidity Regulator Lactic Acid, Natural Flavor, Vegetable Concentrate (Red adish , Black Carrot), Natural Color (Chlorophyllin), Mint Extract (0,005%), Cherry Extract (0,005%), Without Synthetic Colorant, May contain milk and tree nuts, ประกอบสำคัญ: น้ำตาล, น้ำเชื่อมกลูโคส, แต่งกลิ่นสังเคราะห์, สารควบคุม ามเป็นกรด กรดแลคติก, แต่งกลิ่นธรรมชาติ, ผักเข้มข้น ไซให้แดงและแครอทต์), สีธรรมชาติ (คลอโรฟิลลิน), สารสกัดมินต์ (0,005%), สารสกัดเซอร์รี (0,005%), ปราศจากสีสังเคราะห์ อาจมีนมและถั่วเปลือกแข็ง, Lemak Total/Total F Lemak Jenuh/Satur twtein / โปรตีน Karbohidrat Total/To Gula/Sugars/thwna Garam (Natrium)/Soc *Persen AKG berdasarka *Percent Daily Value base * ร้อยละของปริมาณนการยาก ต้องการพลังงานเว้ 2,000 BPOM RI Ganun masih belum sempurna sehingga dapat tersedak makanan PENTING/IMPORTANT/ mengunyah pada anak-anak berusia dibawah ang children (less than 4 years) have limited chewing ability and berukuran kecil seperti permen, Antsiour could choke on small candiess 1)มีความสามารถในการเคี้ย เมารถในการเคี่ยวที่จำกัดและอาจสำลักลุกลา 31 JUL2",,en:natural-flavors,,en:indonesia,,,3.0g,,,41,10,,,2,2,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,
off-id-8998888170910,8998888170910,Marjan,Marjan,PT Lasallefood Indonesia,en:beverages-and-beverages-preparations | en:beverages,,,,,en:indonesia,,450ml,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_core_nutrition | missing_labels
off-id-0089686386318,0089686386318,Indofood bumbu racik sayur sop,Indofood Racik Bumbu Instan Sayur Sop 20g,Indofood,,"Salt, flavour enhancers (monosodium glutamate, disodium inosinate & guanylate), sugar, dextrine, seasoning (contains antioxidant a-Tocopherol, milk, soybean, egg), spices (contain garlic 3.5% (contains gluten), white pepper 1,5%, celery 0,5%), synthetic fiavour. Contains allergen, see bold printed ingredient list. May contain peanuts, crustaceans, fish, (tree)nuts, sesame, mustard. NO PRESERVATIVES. NO SYNTHETIC COLOURING,",en:celery | en:eggs | en:gluten | en:milk | en:mustard | en:sesame-seeds | en:soybeans,en:no-preservatives,,en:indonesia,,20 g,1 portion (5 g),,,340,200,0,0,20,20,0,0,46,18.4,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,
off-id-8991102026383,8991102026383,"Crystalin 1,5l","Crystalin 1,5l",,,RH 30,,,,en:indonesia,,1,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_brand | missing_core_nutrition | missing_labels
off-id-8992753033744,8992753033744,purefarm full cream,FF FULL CREAM E-1B,frisian flag,en:dairies | en:milks-liquid-and-powder | en:milks | en:homogenized-milks | en:pasteurised-products | en:uht-milks | en:whole-milks,"KOMPOSISI: Susu Segar, Air, Susu Sidm Bubuk, Bubuk Whey, Lemak Susu, Penstabil Nabati, 8 Vitamin (mengandung antioksidan tokoferoi). Mengandung alergen, lihat daftar bahan yang dicetak tebal.",,en:halal,,en:indonesia,en:plastic,4,1 serving (225 g),,,,57.7777777777778,3.11111111111111,,4.44444444444444,4.44444444444444,,3.11111111111111,0.1,0.04,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,
off-id-8998888710598,8998888710598,Del Monte extra hott 200 g,Del- monte Extra hot,Del Monte,,,,,,en:indonesia,,200,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_core_nutrition | missing_labels
off-id-8888166989559,8888166989559,Monde,,NISSIN,en:snacks | en:sweet-snacks | en:biscuits-and-cakes | en:biscuits-and-crackers | en:biscuits,,,en:halal | en:Kaleng,,en:indonesia,id:kaleng,454g,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_core_nutrition
off-id-0089686420678,0089686420678,Indofood,Indofood,Indofood,id:Kecap,"Gula, Gula Kelapa 39% (mengandung pengawet Sulfit), Air, Garam, Sari Kedelai (Hitam 3%, Kuning 0,5% (mengandung Gandum 0,1%)), Rempah-rempah. Mengandung alergen, lihat komposisi yang dicatok",en:gluten | id:Alergen | id:Sulfit,en:halal,en:indonesia,en:indonesia,en:pouch-flask,520ml,14g,,PT Indofood CBP Sukses Makmur Tbk.,,45,0,0,11,10,,0,0.23,0.092,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,
