Food Code,Food Name,Group,Number,Type,accessed_at,confidence_level,record_id,source_type,source_url,verification_status
BP075,"Sweet potato, Cilembu",Starchy Roots & Tubers,977,Processed/Products,2026-09-15T06:22:31.318723+00:00,high,panganku-ifct-977,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
BR029,"Sweet potato, fresh",Starchy Roots & Tubers,978,Raw,2026-09-15T06:22:31.318729+00:00,high,panganku-ifct-978,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
BP072,"Sweet potato, purple, flour",Starchy Roots & Tubers,979,Processed/Products,2026-09-15T06:22:31.318734+00:00,high,panganku-ifct-979,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
BR030,"Sweet potato, red, fresh",Starchy Roots & Tubers,980,Raw,2026-09-15T06:22:31.318741+00:00,high,panganku-ifct-980,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
BR031,"Sweet potato, white, fresh",Starchy Roots & Tubers,981,Raw,2026-09-15T06:22:31.318747+00:00,high,panganku-ifct-981,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
BR028,"Sweet potato, yellow, fresh",Starchy Roots & Tubers,982,Raw,2026-09-15T06:22:31.318753+00:00,high,panganku-ifct-982,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
BP011,"Sweet potato, yellow, steamed",Starchy Roots & Tubers,983,Processed/Products,2026-09-15T06:22:31.318759+00:00,high,panganku-ifct-983,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
BP059,Sweet sago,Starchy Roots & Tubers,984,Processed/Products,2026-09-15T06:22:31.318765+00:00,high,panganku-ifct-984,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
GP068,"Sweet sour gourami, dish",Fish and Other Seafood,985,Processed/Products,2026-09-15T06:22:31.318771+00:00,high,panganku-ifct-985,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
NP005,Sweet soy sauce,Herbs and Spices,986,Processed/Products,2026-09-15T06:22:31.318780+00:00,high,panganku-ifct-986,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
JP007,Sweetened condensed milk,Milk and Dairy Products,987,Processed/Products,2026-09-15T06:22:31.318786+00:00,high,panganku-ifct-987,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
MP014,Syrup,Convectionery,988,Processed/Products,2026-09-15T06:22:31.318793+00:00,high,panganku-ifct-988,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
NR015,"Tabasco pepper, fresh",Herbs and Spices,989,Raw,2026-09-15T06:22:31.318799+00:00,high,panganku-ifct-989,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
ER029,"Tahitian chestnut, fresh",Fruits,990,Raw,2026-09-15T06:22:31.318805+00:00,high,panganku-ifct-990,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
DR143,"Taiwan mustard greens, fresh",Vegetables,991,Raw,2026-09-15T06:22:31.318811+00:00,high,panganku-ifct-991,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
CP064,Takwa,Grains and Legumes,992,Processed/Products,2026-09-15T06:22:31.318817+00:00,high,panganku-ifct-992,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
FP034,"Taliwang chicken, dish",Meat and Poultry,993,Processed/Products,2026-09-15T06:22:31.318824+00:00,high,panganku-ifct-993,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
ER026,"Tamarillo, fresh",Fruits,994,Raw,2026-09-15T06:22:31.318830+00:00,high,panganku-ifct-994,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
ER036,"Tangerine, fresh",Fruits,995,Raw,2026-09-15T06:22:31.318836+00:00,high,panganku-ifct-995,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
AP041,Tapai cake,Cereals,996,Processed/Products,2026-09-15T06:22:31.318845+00:00,high,panganku-ifct-996,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
BP070,"Tapioca, flour",Starchy Roots & Tubers,997,Processed/Products,2026-09-15T06:22:31.318851+00:00,high,panganku-ifct-997,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
GR073,"Tarmon fish, fresh",Fish and Other Seafood,998,Raw,2026-09-15T06:22:31.318857+00:00,high,panganku-ifct-998,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
ER091,"Taro banana, fresh",Fruits,999,Raw,2026-09-15T06:22:31.318864+00:00,high,panganku-ifct-999,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
BP071,"Taro Beneng, flour",Starchy Roots & Tubers,1000,Processed/Products,2026-09-15T06:22:31.318877+00:00,high,panganku-ifct-1000,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
DP009,"Taro leaves, boiled",Vegetables,1001,Processed/Products,2026-09-15T06:22:31.318886+00:00,high,panganku-ifct-1001,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
DR052,"Taro leaves, fresh",Vegetables,1002,Raw,2026-09-15T06:22:31.318892+00:00,high,panganku-ifct-1002,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
DR076,"Taro leaves, fresh",Vegetables,1003,Raw,2026-09-15T06:22:31.318898+00:00,high,panganku-ifct-1003,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
DP028,Taro wrapped in banana leaves,Vegetables,1004,Processed/Products,2026-09-15T06:22:31.318904+00:00,high,panganku-ifct-1004,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
BR025,"Taro, fresh",Starchy Roots & Tubers,1005,Raw,2026-09-15T06:22:31.318910+00:00,high,panganku-ifct-1005,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
BR026,"Taro, Pontianak, fresh",Starchy Roots & Tubers,1006,Raw,2026-09-15T06:22:31.318918+00:00,high,panganku-ifct-1006,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
BP062,"Taro, serimping, from Kebumen",Starchy Roots & Tubers,1007,Processed/Products,2026-09-15T06:22:31.318936+00:00,high,panganku-ifct-1007,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
BP010,"Taro, steamed",Starchy Roots & Tubers,1008,Processed/Products,2026-09-15T06:22:31.318942+00:00,high,panganku-ifct-1008,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
BR027,"Taro, viqueque, fresh",Starchy Roots & Tubers,1009,Raw,2026-09-15T06:22:31.318948+00:00,high,panganku-ifct-1009,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
CP065,Tauco,Grains and Legumes,1010,Processed/Products,2026-09-15T06:22:31.318954+00:00,high,panganku-ifct-1010,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
CP066,"Tauco, brand beruang, cake",Grains and Legumes,1011,Processed/Products,2026-09-15T06:22:31.318960+00:00,high,panganku-ifct-1011,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
CP067,"Tauco, brand DAS, cake",Grains and Legumes,1012,Processed/Products,2026-09-15T06:22:31.318966+00:00,high,panganku-ifct-1012,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
CP068,"Tauco, brand meong",Grains and Legumes,1013,Processed/Products,2026-09-15T06:22:31.318972+00:00,high,panganku-ifct-1013,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
CP069,"Tauji, brand singa",Grains and Legumes,1014,Processed/Products,2026-09-15T06:22:31.318978+00:00,high,panganku-ifct-1014,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
FP086,"Tedong pallu basa, dish",Meat and Poultry,1015,Processed/Products,2026-09-15T06:22:31.318984+00:00,high,panganku-ifct-1015,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
GP092,Tekwan,Fish and Other Seafood,1016,Processed/Products,2026-09-15T06:22:31.318992+00:00,high,panganku-ifct-1016,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
CP070,Tempeh bongkrek,Grains and Legumes,1017,Processed/Products,2026-09-15T06:22:31.318998+00:00,high,panganku-ifct-1017,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
CP071,Tempeh gembus P3G,Grains and Legumes,1018,Processed/Products,2026-09-15T06:22:31.319004+00:00,high,panganku-ifct-1018,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
CP072,Tempeh gembus yogya,Grains and Legumes,1019,Processed/Products,2026-09-15T06:22:31.319010+00:00,high,panganku-ifct-1019,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
CP040,"Tempeh, chips",Grains and Legumes,1020,Processed/Products,2026-09-15T06:22:31.319016+00:00,high,panganku-ifct-1020,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
CP041,"Tempeh, chips, brand abadi, large size",Grains and Legumes,1021,Processed/Products,2026-09-15T06:22:31.319022+00:00,high,panganku-ifct-1021,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
CP043,"Tempeh, chips, brand abadi, medium size",Grains and Legumes,1022,Processed/Products,2026-09-15T06:22:31.319028+00:00,high,panganku-ifct-1022,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
CP042,"Tempeh, chips, brand abadi, original",Grains and Legumes,1023,Processed/Products,2026-09-15T06:22:31.319034+00:00,high,panganku-ifct-1023,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
CP045,"Tempeh, chips, brand abadi, prime quality",Grains and Legumes,1024,Processed/Products,2026-09-15T06:22:31.319039+00:00,high,panganku-ifct-1024,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
CP044,"Tempeh, chips, brand abadi, with egg",Grains and Legumes,1025,Processed/Products,2026-09-15T06:22:31.319045+00:00,high,panganku-ifct-1025,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
CP078,"Tempeh, hyacinth bean, benguk",Grains and Legumes,1026,Processed/Products,2026-09-15T06:22:31.319064+00:00,high,panganku-ifct-1026,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
